CURRENT_LAND_VALUE,prediction
2733000.0,2086428.4102356904
2525000.0,2492320.823171966
2098000.0,1175750.24879844
531000.0,776007.9264170779
401000.0,744884.5595114281
3501000.0,1130299.2253576547
3518000.0,2397150.903019397
438000.0,744884.5595114281
513000.0,744884.5595114281
559000.0,728207.283107966
1670000.0,1962143.854068725
1863000.0,1313128.7037514793
452000.0,728207.283107966
1.0,1047452.7227719849
476000.0,759330.6500136157
421000.0,728207.283107966
567000.0,759330.6500136157
506000.0,728207.283107966
3006000.0,2798874.111441206
1322000.0,1615214.0896559109
498000.0,728207.283107966
744000.0,759330.6500136157
503000.0,728207.283107966
1500000.0,1562764.8243121447
823000.0,1877405.912742079
1525000.0,2086428.4102356904
2735000.0,2339148.6603441015
3327000.0,1948978.297163545
1780000.0,1934171.2631155923
1462000.0,1632014.1257877958
600000.0,837099.9717315368
412000.0,728207.283107966
486000.0,759330.6500136157
384000.0,728207.283107966
424000.0,728207.283107966
466000.0,728207.283107966
566000.0,759330.6500136157
503000.0,805976.6048258871
513000.0,728207.283107966
553000.0,759330.6500136157
529000.0,728207.283107966
571000.0,728207.283107966
581000.0,728207.283107966
604000.0,759330.6500136157
3518000.0,1370610.3320919443
823000.0,759330.6500136157
794000.0,759330.6500136157
754000.0,728207.283107966
337000.0,728207.283107966
386000.0,728207.283107966
705000.0,759330.6500136157
401000.0,728207.283107966
1316000.0,1693057.0950994294
457000.0,728207.283107966
505000.0,759330.6500136157
503000.0,759330.6500136157
2758000.0,2056821.648988159
1675000.0,1588607.5962807215
1866000.0,1588607.5962807215
1237000.0,1651031.0609266285
1503000.0,1176399.1493544774
477000.0,728207.283107966
688000.0,759330.6500136157
489000.0,728207.283107966
3518000.0,3142694.97409075
1544000.0,1798904.1922951273
1599000.0,1535521.1226583635
1922000.0,2083436.6679959998
1517000.0,807603.9983461133
477000.0,807603.9983461133
518000.0,807603.9983461133
727000.0,811281.744227147
735000.0,807603.9983461133
815000.0,807603.9983461133
750000.0,811281.744227147
989000.0,807603.9983461133
545000.0,807603.9983461133
1997000.0,2340094.555962498
1142000.0,1449392.2499019955
1545000.0,974888.4031700657
1125000.0,639642.203406635
1153000.0,2083963.4802295037
2020000.0,2287657.3645861764
1345000.0,1960252.270590755
1026000.0,1924646.0869841403
573000.0,728207.283107966
597000.0,728207.283107966
978000.0,728207.283107966
2323000.0,2367742.160001441
1332000.0,1830369.7536429644
752000.0,1573825.04039496
461000.0,759330.6500136157
389269.0,759330.6500136157
989000.0,821539.5143841316
343000.0,728207.283107966
369000.0,759330.6500136157
2185000.0,1898326.2285157752
568000.0,759330.6500136157
495000.0,728207.283107966
422000.0,728207.283107966
2062000.0,1562764.8243121447
1445000.0,1926861.3076909645
451000.0,1521524.5392746492
1750000.0,2083436.6679959998
797000.0,776007.9264170779
449000.0,744884.5595114281
1426000.0,1960252.270590755
541000.0,744884.5595114281
498000.0,776007.9264170779
489000.0,744884.5595114281
1355000.0,1083213.5725471494
712000.0,837099.9717315368
693000.0,837099.9717315368
1413000.0,1517176.7262355718
376000.0,728207.283107966
398000.0,728207.283107966
376000.0,728207.283107966
3518000.0,2882281.3629098004
372000.0,728207.283107966
395000.0,728207.283107966
480000.0,728207.283107966
556000.0,759330.6500136157
328000.0,744884.5595114281
301000.0,849006.5291324105
553000.0,776007.9264170779
322000.0,849006.5291324105
435000.0,776007.9264170779
547000.0,776007.9264170779
1644000.0,744884.5595114281
3300000.0,2288754.8351265662
600000.0,807603.9983461133
544000.0,807603.9983461133
536000.0,1957520.2169682807
490000.0,728207.283107966
771612.0,759330.6500136157
623000.0,728207.283107966
617000.0,728207.283107966
514000.0,728207.283107966
2149000.0,1617468.4494851136
412000.0,759330.6500136157
953000.0,728207.283107966
1.0,1047452.7227719849
389000.0,728207.283107966
408000.0,728207.283107966
1428000.0,1517176.7262355718
420000.0,728207.283107966
455000.0,759330.6500136157
507000.0,728207.283107966
424000.0,728207.283107966
455000.0,728207.283107966
700000.0,744884.5595114281
669000.0,776007.9264170779
451000.0,744884.5595114281
327000.0,759158.8200170012
490000.0,744884.5595114281
1163000.0,1718302.3805858016
846800.0,837099.9717315368
2328000.0,2084974.7763885795
3518000.0,2856256.582584464
2432000.0,1957520.2169682807
2505000.0,2469928.765244015
533000.0,759330.6500136157
338000.0,728207.283107966
485000.0,759330.6500136157
493000.0,759330.6500136157
377000.0,759330.6500136157
428000.0,728207.283107966
594000.0,728207.283107966
405000.0,728207.283107966
571000.0,759330.6500136157
1148000.0,1535521.1226583635
1475000.0,1535521.1226583635
1512000.0,1516527.8256795346
512000.0,728207.283107966
1851000.0,1891235.7304707163
1167000.0,583840.6051393494
1673000.0,915686.0417305076
3406000.0,3023738.4735295186
2508000.0,2091052.047336135
3518000.0,963680.9519200514
864000.0,1049856.9681183337
727355.0,698017.6121378939
1606000.0,1962143.854068725
1480000.0,1951827.439754373
466000.0,728207.283107966
491000.0,728207.283107966
597000.0,728207.283107966
504000.0,728207.283107966
3138000.0,3039375.6469424823
3195000.0,3039135.941816678
1569000.0,1748217.2119301956
360000.0,728207.283107966
465000.0,759330.6500136157
584000.0,849006.5291324105
368000.0,759330.6500136157
448000.0,744884.5595114281
442000.0,728207.283107966
468000.0,849006.5291324105
428000.0,728207.283107966
429000.0,728207.283107966
485000.0,759330.6500136157
511000.0,759330.6500136157
295000.0,728207.283107966
1553000.0,1562764.8243121447
501000.0,759330.6500136157
1239000.0,1516527.8256795346
2078000.0,2061445.286088603
505000.0,728207.283107966
395000.0,728207.283107966
384000.0,728207.283107966
1494000.0,1990537.1624905937
1337148.0,849006.5291324105
339000.0,728207.283107966
404000.0,759330.6500136157
340000.0,728207.283107966
947000.0,776007.9264170779
617000.0,744884.5595114281
565000.0,744884.5595114281
641000.0,744884.5595114281
1496000.0,914048.5799911689
475000.0,744884.5595114281
697000.0,776007.9264170779
504000.0,744884.5595114281
1149000.0,776007.9264170779
642000.0,744884.5595114281
645000.0,744884.5595114281
743000.0,776007.9264170779
364000.0,744884.5595114281
1743000.0,1295228.262469936
451000.0,728207.283107966
425000.0,728207.283107966
520000.0,759330.6500136157
468000.0,759330.6500136157
419000.0,728207.283107966
429000.0,728207.283107966
558000.0,759330.6500136157
547000.0,759330.6500136157
628000.0,759330.6500136157
1999000.0,1718626.2992348787
519000.0,728207.283107966
613000.0,759330.6500136157
532000.0,759330.6500136157
614000.0,759330.6500136157
581000.0,728207.283107966
549000.0,728207.283107966
585000.0,728207.283107966
614000.0,759330.6500136157
2699000.0,3112249.395935484
1620000.0,1929269.7240845845
658000.0,1940231.6932587624
672000.0,1114549.7661777413
676000.0,1114549.7661777413
731000.0,1406671.8698751912
709000.0,1114549.7661777413
1314000.0,1841438.7685901523
1707000.0,1517176.7262355718
1987000.0,1653752.6936735963
1313000.0,1562115.9237561072
494000.0,773604.910519189
1516000.0,2015800.6152761213
1401000.0,1709002.4987485379
470000.0,728207.283107966
3518000.0,2008567.099234033
369000.0,728207.283107966
617000.0,759330.6500136157
576000.0,728207.283107966
654000.0,759330.6500136157
510000.0,759330.6500136157
354000.0,728207.283107966
514000.0,759330.6500136157
534000.0,728207.283107966
362000.0,728207.283107966
451000.0,744884.5595114281
330000.0,759158.8200170012
595000.0,805976.6048258871
421000.0,776007.9264170779
594000.0,776007.9264170779
723000.0,807603.9983461133
937000.0,807603.9983461133
663000.0,811281.744227147
978000.0,807603.9983461133
938000.0,807603.9983461133
3159000.0,1007564.8366845024
652000.0,728207.283107966
626000.0,728207.283107966
727000.0,728207.283107966
508000.0,759330.6500136157
1285000.0,1559771.5403408238
918000.0,759330.6500136157
893000.0,776007.9264170779
859000.0,807603.9983461133
709000.0,807603.9983461133
552000.0,728207.283107966
487000.0,728207.283107966
560000.0,728207.283107966
2313000.0,2311774.5730805933
1084000.0,1465375.572953008
2003000.0,811281.744227147
1650000.0,807603.9983461133
1683000.0,873334.8988394396
2200000.0,941409.2843650648
2082000.0,807603.9983461133
1572000.0,904320.2820930618
2346000.0,811281.744227147
1826000.0,811281.744227147
545000.0,807603.9983461133
757000.0,807603.9983461133
765000.0,811281.744227147
831000.0,807603.9983461133
562000.0,807603.9983461133
636000.0,807603.9983461133
705000.0,807603.9983461133
583000.0,807603.9983461133
531000.0,807603.9983461133
809000.0,811281.744227147
713000.0,807603.9983461133
618000.0,807603.9983461133
657000.0,807603.9983461133
699000.0,759330.6500136157
873000.0,759330.6500136157
736000.0,728207.283107966
530000.0,851489.937169247
412986.0,849006.5291324105
394000.0,849006.5291324105
426017.0,849006.5291324105
557872.0,962750.8469425412
323000.0,849006.5291324105
1449000.0,2015800.6152761213
706000.0,853777.248134999
876000.0,965854.8209503196
949000.0,962750.8469425412
1208000.0,965854.8209503196
643000.0,822653.8812293492
574000.0,728207.283107966
453000.0,728207.283107966
482000.0,759330.6500136157
941000.0,776007.9264170779
485000.0,744884.5595114281
574000.0,776007.9264170779
483000.0,744884.5595114281
458000.0,744884.5595114281
1551000.0,1562764.8243121447
424000.0,759330.6500136157
436000.0,759330.6500136157
439000.0,759330.6500136157
651000.0,776007.9264170779
519000.0,744884.5595114281
1011000.0,776007.9264170779
665000.0,728207.283107966
306000.0,759330.6500136157
359000.0,728207.283107966
247000.0,728207.283107966
389000.0,728207.283107966
670000.0,728207.283107966
3518000.0,779628.3372599484
558000.0,759330.6500136157
296000.0,728207.283107966
675000.0,728207.283107966
417000.0,728207.283107966
591000.0,728207.283107966
448000.0,728207.283107966
530000.0,728207.283107966
524000.0,728207.283107966
529000.0,728207.283107966
564000.0,759330.6500136157
515000.0,728207.283107966
539000.0,728207.283107966
723000.0,759330.6500136157
903025.0,759330.6500136157
606000.0,728207.283107966
394000.0,728207.283107966
447000.0,759330.6500136157
485000.0,728207.283107966
458000.0,759330.6500136157
403000.0,759330.6500136157
428000.0,759330.6500136157
461000.0,759330.6500136157
489000.0,759330.6500136157
667000.0,728207.283107966
3046000.0,2308529.407048517
1576000.0,1770630.0907334655
583000.0,759330.6500136157
487000.0,759330.6500136157
363000.0,728207.283107966
324000.0,728207.283107966
571000.0,776007.9264170779
632000.0,744884.5595114281
709000.0,776007.9264170779
901000.0,776007.9264170779
584000.0,744884.5595114281
302000.0,728207.283107966
560000.0,728207.283107966
403000.0,728207.283107966
564000.0,759330.6500136157
548000.0,728207.283107966
1562000.0,2184017.1780035333
2470000.0,2287657.3645861764
550000.0,744884.5595114281
644000.0,837099.9717315368
613000.0,805976.6048258871
557000.0,744884.5595114281
635000.0,776007.9264170779
411000.0,917953.8683518553
509000.0,744884.5595114281
707000.0,776007.9264170779
929000.0,776007.9264170779
616000.0,744884.5595114281
